SMILES
CCCCCCCCCC(=O)N(C)C
C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2I
CCNC(=O)C(C)OC(=O)NC1=CC=CC=C1
CC(C)NC(=O)NC1=CC=CC=C1
C1=CC=C(C=C1)NC2=CC=C(C=C2)O
CCC(=O)OCCC1=CC=CC=C1
CCCCCCCCCCCCCCCC[N+](C)(C)CC.[Br-]
CC1=C(C(=O)CC1OC(=O)[C@H]2[C@@H](C2(C)C)C=C(C)C)CC#C
CC(C)C1=CC2=C(C=C1)C=C(C=C2)C(C)C
CCCOC(=O)NCCCN(C)C
CC1=C(OC(=C1C(=O)NC2=CC=CC=C2)C)C
CC(C)C1=CC=C(C=C1)NC(=O)N(C)C
C1=CC=C(C=C1)OC2=CC=CC(=C2)C=O
CCCCC=CCCC=CCCCCCCOC(=O)C
C1=CC=C(C=C1)NC(=O)NC2=CN=NS2
COC(=O)C1=CC=CC=C1S(=O)(=O)N
CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)CC2=CC=CC=C2
CC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC)C
CC1=C(C(=C(C(=C1F)F)COC(=O)C2C(C2(C)C)C=C(C(F)(F)F)Cl)F)F
C1=CC2=C(C(=C1)O)N=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].[Zn+2]
CCCCC(CC)COC(=O)COC1=C(C=C(C=C1)Cl)Cl
CCCCCCCCCC[N+](C)(C)CCCCCCCC.[Cl-]
CCCCCCCCCCCCN.C[As](=O)(O)O
CCCCCCC(=O)OC1=C(C=C(C=C1Br)C#N)Br
C(CO)N(CC[O-])CC[O-].[Cu+2]
CCOC(=O)CC1=CC=CC2=CC=CC=C21
C1=CC=C(C=C1)COC(=O)CBr
CCCCCCCC[N+](C)(C)CCCCCCCC.[Cl-]
C1=CC=C(C=C1)C(=O)O.C1=CC2=C(C(=C1)O)N=CC=C2
CCCCC(CC)C(=O)[O-].[Cu+]
CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)C=C(C)C)CC=C
C1=CC=C(C=C1)C(=O)CO
C1=CC=C(C(=C1)CO)CO
C1=CC=C(C(=C1)C(=O)O)S(=O)(=O)N
C1=CC=C(C(=C1)[N+](=O)[O-])[O-].[Na+]
C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)Br)Br
C1CNC(=O)NC1
COC1=CC=C(C=C1)C(=C(Cl)Cl)C2=CC=C(C=C2)OC
CCCCCCCCCCCCN(CCCN)CCCN
C1=CC(=C(N=C1)Cl)C(=O)O
C1=CC(=CC=C1CO)C(=O)O
C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2C(=O)O
CCCCSCCO
CC(=O)CC(=O)N
CC1=CC(=CC(=C1SC)C)O
CC(=CC1C(C1(C)C)C(=O)OCN2C(=O)C3=C(C2=O)CCCC3)C
C1=CC(=C(C=C1C(=O)O)Br)O
CP(=O)(CCC(=O)O)O
CC(C)CC(CC(=C)C=C)O
CC1=C(SC(=N1)C)C(=O)NC2=CC=CC=C2
CC1=C(C=CO1)C(=O)NC2=CC=CC=C2
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C
C1=CC(=C(C=C1O)Cl)C(=O)O
CC1=CC(=C(C=C1)NC=O)C
CCCCC(CC)COC(=O)COC1=C(C=C(C=C1)Cl)C
C1=CC=C(C=C1)NC(=O)NC2=CC(=NC=C2)Cl
CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].[Cu+2]
CC(C)NC(=O)C1=CC=CC=C1N
CC(C(=O)O)OC1=CC=C(C=C1)O
C(CN(CC(=O)O)CC(=O)[O-])N(CC(=O)O)CC(=O)[O-].N.N.[Cu+2]
CCC=CC=CCCCCCCOC(=O)C
CC(C)(C)C1=CC=C(C=C1)CC(=O)O
CC(=CC1C(C1(C)C)C(=O)OCN2C(=O)CN(C2=O)CC#C)C
COC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)Cl)Cl)N
CC1=CC1
CCCCCCCCCCSCCN.Cl
CCNC(=O)[C@@H](C)OC(=O)NC1=CC=CC=C1
C1=CC=C(C=C1)OC2=C(C=CC(=C2)C(=O)O)F
C(=O)(N)N.OS(=O)(=O)O
CCCCCCCC(=O)[O-].CCCCCCCC(=O)[O-].[Cu+2]
C1=CC(=CC(=C1)OC2=CC=C(C=C2)O)C(=O)O
CC(=C[C@@H]1[C@H](C1(C)C)C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)C
CC(C)C(=O)[O-].[NH4+]
CC(=C)[C@@H]1CC[C@]1(C)CCO
CC1=C(C(=CC=C1)C)N([C@H](C)C(=O)OC)C(=O)CC2=CC=CC=C2
C[C@H](C(=O)O)OC1=CC=C(C=C1)O
CC(C)C1=CC=C(C=C1)NC(=O)NC
COC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)N
CC(C)C1=CC=C(C=C1)NC(=O)N
CCOC1=CC=C(C=C1)C(C)(C)COC(=O)C2=CC(=CC=C2)OC3=CC=CC=C3
C[As](=O)(O)O.C(CO)N(CCO)CCO
CC1=CC(=CC(=C1S(=O)(=O)C)C)O
CC(C(=O)NC1=CC=CC=C1)O
C1=CC=C2C(=C1)C(=C(C(=O)C2=O)CC(=O)O)O
C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)OC2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)OC3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O
CCCCCCCC/C=C\CCCCCCCC(=O)O
C(=O)(O)[O-].[Na+]
C(=O)(O)[O-].[K+]
CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)S(=O)(=O)[O-].[Na+]
CC(=O)[O-].[NH4+]
CC1=CC=C(C=C1)C(C)N
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC(=O)OC
C1=CC=C(C=C1)/C=C/C=O
C/C=C/C1=CC=C(C=C1)OC
CC(=CCC/C(=C/C=O)/C)C
C1CCN(CC1)C(=O)/C=C/C=C/C2=CC3=C(C=C2)OCO3
CC(=CCC/C(=C\C=O)/C)C
CC1([C@@H]([C@H]1C(=O)OCC2=C(C(=CC(=C2F)F)F)F)C=C(Cl)Cl)C
COC(=O)NS(=O)(=O)C1=CC=CC=C1
CC(C)(C1=CC=C(C=C1)C(=O)OC)C(=O)OC
CC1=C(C(=O)C[C@@H]1OC(=O)[C@H]2[C@@H](C2(C)C)C=C(C)C)CC=C
C1=CC(=C2C(=C1)S(=O)(=O)NC2=O)O
C/C=C/C=C/CCCCCCCOC(=O)C
C/C=C/C=C/CCCCCCCO
CCC(=O)[O-].[Na+]
C1=CC=C2C=C(C=CC2=C1)OCC(=O)N
CCOC(=O)C(C)OC1=CC=C(C=C1)O
CC1=CC(=CC(=C1S(=O)C)C)O
CCOC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OCC
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
C1=CC=C(C=C1)NC(=O)NCC2=CC=C(C=C2)Cl
C1=CC=C(C=C1)OC2=CC=C(C=C2)OCCO
CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)C=C(C)C)C/C=C\C=C
CC1=C(C(=C(C(=C1F)F)COC(=O)C2C(C2(C)C)/C=C(/C(F)(F)F)\Cl)F)F
CCCC/C=C/CCCCO
CCC/C=C\CCCCCCCO
CCCC/C=C\CCCCCCCCCCO
CC/C=C/CCCCCO
CCCC/C=C/CCCCOC(=O)C
CCCCCC/C=C/C(=O)C
CCC/C=C/CCCCCCCOC(=O)C
CCCC/C=C\CCCCCCCC/C=C\CCOC(=O)C
CCCC/C=C\CC/C=C\CCCCCCOC(=O)C
CC(C)(/C=C/CC(=C)C=C)O
CCC/C=C\CCCCCCCOC(=O)C
CCCCCC/C=C/CCCCOC(=O)C
CC/C=C\CCCCCCCCOC(=O)C
CCCCC/C=C\CCCCCCCOC(=O)C
CCCC/C=C\CCCCCCOC(=O)C
CC/C=C/CCCCCCCCOC(=O)C
CCCC/C=C\CCCCCCCCCC=O
CCCC/C=C\CCCCCCCCCCCC=O
CCCC/C=C\CCCCCCCCCCOC(=O)C
CCCC/C=C\CCCCCCCCO
CCCC/C=C\CCCCCCCCOC(=O)C
CCCCCCCCCCCCC/C=C\CCCCCCCC
CCCCCCCC/C=C\CCCOC(=O)C
CCCCCCCC/C=C/CCCOC(=O)C
CC/C=C/CCCCCCCCCCOC(=O)C
CC/C=C\CCCCCCCCCCOC(=O)C
CCCCC/C=C/C=C/C(=O)OCC
CC(C1=CC=CC=C1)OC(=O)/C=C(\C)/OP(=O)(OC)OC
CCCCCCCC/C=C\CCCCCCCC(=O)OCC(OC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCC/C=C\CCCCCCCC
CCCCC/C=C\CCCCCCCO
CCCC/C=C/CC/C=C\CCCCCCOC(=O)C
C/C=C\C/C=C/CCCCCCCCOC(=O)C
CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[Cu+2]
CC/C=C/C=C\CCCCCCOC(=O)C
CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C
CCOC(=O)C1=NOC(C1)(C2=CC=CC=C2)C3=CC=CC=C3
CCCC/C=C/CC/C=C/CCCCCCOC(=O)C
CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC#C
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-]
CCCCCCCCCC[N+](C)(C)CCCCCCC(C)C.[Cl-]
CN(C)C.Cl
C(CCCCNCCCCCCCCN=C(N)N)CCCN
CC(C1=CC=C(C=C1)OC2=CC=CC=C2)(C(=O)O)O
CC(C)(O)OC
C[C@@H](CCC(CCC=C)C(=C)C)CCOC(=O)C
CC(C)CCCCCCCCCCCCCCCOCCOCCO
C1=CC=C(C=C1)OC2=CC=C(C=C2)OCCN
CC(=O)OCCSC(=O)C(=O)NC1=CC=CC=C1
CC1=C(C(=C(C(=C1F)F)COC(=O)[C@@H]2[C@@H](C2(C)C)/C=C(/C(F)(F)F)\Cl)F)F
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.C(=O)([O-])[O-]
CC1=C(C(=C(C(=C1F)F)COC(=O)[C@H]2[C@H](C2(C)C)/C=C(/C(F)(F)F)\Cl)F)F
CC1(C(SCCO1)C(=O)NC2=CC=CC=C2)O
C1=CC=C2C=C(C=CC2=C1)C(=O)[O-].C1=CC=C2C=C(C=CC2=C1)C(=O)[O-].[Zn+2]
C1=CSC2=C1S(=O)(=O)NC2=O
COC1=CC(=NN=C1C2=CC=CC=C2)Cl
CCOC(=O)NCCOC1=CC=C(C=C1)O
CN(CCO)O
COC1=C2C(=CC=C1)S(=O)(=O)NC2=O
CC1=C(C(=O)CC1OC(=O)[C@@H]2[C@H](C2(C)C)C=C(C)C)CC=C
CCCCC(CC)C(=O)O.[Cu]
C(C(=O)[O-])F.[Na+]
CC1=C(C(=O)C[C@H]1OC(=O)C2C(C2(C)C)C=C(C)C)CC=C
CC(=O)O[Sn](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3
CCCC[Sn](CCCC)(CCCC)OC(=O)C(=C)C
CC1=C(C(=C(C(=C1F)F)COC(=O)[C@@H]2C(C2(C)C)/C=C(/C(F)(F)F)\Cl)F)F
CC1=C(C=CC=C1C(=O)O)C2=CC=CC=C2
COC1=C(C=CC(=C1)CCNC(=O)C(C2=CC=C(C=C2)Cl)O)O
CC(C)(C)OC(=O)CC1=CC=C(C=C1)CO
CC1=C(C(=CC=C1)C)N(C(C)C(=O)O)C(=O)CC2=CC=CC=C2
CC1=C2C(=CC=C1)C(=O)NS2(=O)=O
CC(C)(C1=CC=C(C=C1)C(=O)OC)C(=O)O
C1=C(C(=CC(=C1O)O)Cl)C(=O)O
C/C(=C\C1C(C1(C)C)C(=O)OCC2=C(C(=C(C(=C2F)F)COC)F)F)/C#N
CCCCCCCC/C=C\CCCCCCCCN(OCCO)OCCO
CC(=O)O.C1=NNN=C1
C(C(=O)[O-])NCO.[Na+]
CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[K+]
C(C(=O)[O-])Cl.[Na+]
CCCCCCCCC(=O)OC1=CC=CC=C1S(=O)(=O)[O-].[Na+]
C1=CC=C(C=C1)C2=CC=CC=C2[O-].[Na+]
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)[O-])O.[K+]
C1=CC=C(C(=C1)C(=O)NCO)C(=O)O
CCCCC(CC)COC(=O)[C@@H](C)OC1=C(C=C(C=C1)Cl)C
CCCCC(CC)COC(=O)[C@@H](C)OC1=C(C=C(C=C1)Cl)Cl
C/C(=C/C1C(C1(C)C)C(=O)OCC2=C(C(=C(C(=C2F)F)COC)F)F)/C#N
CC(C)CCCCC(=O)[O-].CC(C)CCCCC(=O)[O-].[Cu+2]
CCC/C=C\CCCCCCCO.CCC/C=C/CCCCCCCOC(=O)C
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O
CC(C)N(C(=O)NC1=CC=CC=C1)C(=O)NC(C)(C)C
C1=CC=C(C=C1)NC(=O)C(C(=O)O)O
C=CS(=O)(=O)CC(=O)NC1=CC=CC=C1
CCCCCCCCSC(=O)O
CC(=CC1C(C1(C)C)C(=O)OCC2=C(C(=C(C(=C2F)F)COC)F)F)C#N
C(C(O)O)(C(=O)O)O
CC(C)(C1=CC=C(C=C1)CO)C(=O)O
C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=CN=CC=C3
CC(C)(C1=CC=C(C=C1)CC(=O)O)C(=O)O
COC1=C(C=CC(=C1)NC(=O)C2=CC=CC=C2C(F)(F)F)O
C1=CC=C(C=C1)OC2=C(C(=C(C=C2)N)N)Cl
CSC(=O)C(=O)NC1=CC=CC=C1
CC(C)(C1CCC(=O)CC1)C(=O)O
CS(=O)(=O)NCC1=CC2=C(C=C1)C(=O)NS2(=O)=O
CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=CC=C(C=C2)C(=O)C)C
CCOC(=O)C(CC(=O)O)CC(=O)O
COC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)/N=C(/N)\NC(=O)N
C(C1[C@H]([C@H](C([C@H](O1)O[C@H]2[C@H](C([C@H](OC2CO)O)O)O)O)O)O)O
CC(C)(C1=C(C=CC(=C1)OS(=O)(=O)C)O)C(=O)O
CC(C)(C)C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2NC=O
CCCCCCCCCCCCC(=O)C(=O)C1=CC=CC=C1C(=O)O
CC(C(=O)NC(=O)O)OC(=O)NC1=CC=CC=C1
COC1=CC(=C2C(=C1)NC3=CC(=CC(=C32)C4=CC=CC=C4)OC)C5=CC=CC=C5
COCNC(=O)C1=CC=CC=C1C(=O)O
C1=CC=C(C(=C1)C(=O)C2=C(SC(=C(S2)C#N)C#N)C(=O)O)O
CCCCC=CCC/C=C/CCCCCCOC(=O)C
